         1    -0.999999999950697    
         2    -1.000000000000000    
         3    0.000000000000000    
         4    -0.000000000049303    
         5    1.000000000000000    
         6    -1.000000000000000    
         7    0.000000000000000    
         8    1.000000000000000    
         9    1.000000000000000    
        10    0.000000000000000    
        11    0.000000000000000    
        12    -0.000000000000000    
        13    0.000000000000000    
        14    0.000000000000000    
        15    -0.000000000000000    
