         1    -0.999999999950697    
         2    0.000000000000000    
         3    -1.000000000000000    
         4    -0.000000000049303    
         5    -1.000000000000000    
         6    1.000000000000000    
         7    1.000000000000000    
         8    0.000000000000000    
         9    1.000000000000000    
        10    -2.000000000000000    
        11    -1.000000000000000    
        12    -0.000000000000000    
        13    1.000000000000000    
        14    2.000000000000000    
        15    -0.000000000000000    
