         1    2.000000000000000    
         2    2.000000000000000    
         3    2.000000000000000    
         4    2.000000000000000    
         5    2.000000000000000    
         6    2.000000000000000    
         7    2.000000000000000    
         8    2.000000000000000    
         9    2.000000000000000    
        10    0.000000000000000    
        11    0.000000000000000    
        12    0.000000000000000    
        13    0.000000000000000    
        14    0.000000000000000    
        15    0.000000000000000    
